[2026-09-18T09:12:50.483+00:00] PID:2447012 CPU:NA% RSS_KIB:1920 MEM:0.01207% STATE:R THREADS:1 WCHAN:p9_client_rpc
[2026-09-18T09:12:59.523+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:12:59.524+00:00] PID:2447020 CPU:0.00% RSS_KIB:69248 MEM:0.43547% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:12:59.626+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:12:59.626+00:00] PID:2447020 CPU:0.00% RSS_KIB:69248 MEM:0.43547% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:12:59.728+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:12:59.729+00:00] PID:2447020 CPU:0.00% RSS_KIB:69248 MEM:0.43547% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:12:59.831+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:12:59.832+00:00] PID:2447020 CPU:9.72% RSS_KIB:89472 MEM:0.56265% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:12:59.934+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:12:59.934+00:00] PID:2447020 CPU:0.00% RSS_KIB:94848 MEM:0.59646% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:00.036+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:00.037+00:00] PID:2447020 CPU:19.46% RSS_KIB:94848 MEM:0.59646% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:00.139+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:00.139+00:00] PID:2447020 CPU:0.00% RSS_KIB:94848 MEM:0.59646% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:00.241+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:00.242+00:00] PID:2447020 CPU:0.00% RSS_KIB:94848 MEM:0.59646% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:00.344+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:00.344+00:00] PID:2447020 CPU:0.00% RSS_KIB:94848 MEM:0.59646% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:00.447+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:00.448+00:00] PID:2447020 CPU:0.00% RSS_KIB:94848 MEM:0.59646% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:00.550+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:00.551+00:00] PID:2447020 CPU:0.00% RSS_KIB:94848 MEM:0.59646% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:00.653+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:00.654+00:00] PID:2447020 CPU:0.00% RSS_KIB:94848 MEM:0.59646% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:00.755+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:00.756+00:00] PID:2447020 CPU:0.00% RSS_KIB:94848 MEM:0.59646% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:00.858+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:00.859+00:00] PID:2447020 CPU:0.00% RSS_KIB:94848 MEM:0.59646% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:00.961+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:00.961+00:00] PID:2447020 CPU:0.00% RSS_KIB:94848 MEM:0.59646% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:01.063+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:01.063+00:00] PID:2447020 CPU:0.00% RSS_KIB:94848 MEM:0.59646% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:01.167+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:01.167+00:00] PID:2447020 CPU:0.00% RSS_KIB:94848 MEM:0.59646% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:01.269+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:01.270+00:00] PID:2447020 CPU:0.00% RSS_KIB:94848 MEM:0.59646% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:01.372+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:01.372+00:00] PID:2447020 CPU:0.00% RSS_KIB:94848 MEM:0.59646% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:01.474+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:01.475+00:00] PID:2447020 CPU:0.00% RSS_KIB:94848 MEM:0.59646% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:01.576+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:01.577+00:00] PID:2447020 CPU:0.00% RSS_KIB:94848 MEM:0.59646% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:01.679+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:01.679+00:00] PID:2447020 CPU:0.00% RSS_KIB:94848 MEM:0.59646% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:01.781+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:01.781+00:00] PID:2447020 CPU:0.00% RSS_KIB:94848 MEM:0.59646% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:01.883+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:01.884+00:00] PID:2447020 CPU:0.00% RSS_KIB:94848 MEM:0.59646% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:01.986+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:01.987+00:00] PID:2447020 CPU:0.00% RSS_KIB:94848 MEM:0.59646% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:02.088+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:02.089+00:00] PID:2447020 CPU:0.00% RSS_KIB:94848 MEM:0.59646% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:02.191+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:02.191+00:00] PID:2447020 CPU:0.00% RSS_KIB:94848 MEM:0.59646% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:02.293+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:02.294+00:00] PID:2447020 CPU:0.00% RSS_KIB:94848 MEM:0.59646% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:02.396+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:02.396+00:00] PID:2447020 CPU:0.00% RSS_KIB:94848 MEM:0.59646% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:02.498+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:02.498+00:00] PID:2447020 CPU:0.00% RSS_KIB:94848 MEM:0.59646% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:02.600+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:02.601+00:00] PID:2447020 CPU:0.00% RSS_KIB:94848 MEM:0.59646% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:02.703+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:02.703+00:00] PID:2447020 CPU:0.00% RSS_KIB:94848 MEM:0.59646% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:02.805+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:02.806+00:00] PID:2447020 CPU:0.00% RSS_KIB:94848 MEM:0.59646% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:02.908+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:02.908+00:00] PID:2447020 CPU:19.57% RSS_KIB:120448 MEM:0.75744% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:03.010+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:03.011+00:00] PID:2447020 CPU:0.00% RSS_KIB:120448 MEM:0.75744% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:03.114+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:03.114+00:00] PID:2447020 CPU:0.00% RSS_KIB:120448 MEM:0.75744% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:03.217+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:03.217+00:00] PID:2447020 CPU:29.03% RSS_KIB:120448 MEM:0.75744% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:03.320+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:03.320+00:00] PID:2447020 CPU:0.00% RSS_KIB:120448 MEM:0.75744% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:03.422+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:03.423+00:00] PID:2447020 CPU:0.00% RSS_KIB:120448 MEM:0.75744% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:03.525+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:03.526+00:00] PID:2447020 CPU:0.00% RSS_KIB:120448 MEM:0.75744% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:03.628+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:03.628+00:00] PID:2447020 CPU:0.00% RSS_KIB:120448 MEM:0.75744% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:03.731+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:03.731+00:00] PID:2447020 CPU:0.00% RSS_KIB:120448 MEM:0.75744% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:03.833+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:03.834+00:00] PID:2447020 CPU:0.00% RSS_KIB:120448 MEM:0.75744% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:03.936+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:03.937+00:00] PID:2447020 CPU:0.00% RSS_KIB:120448 MEM:0.75744% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:04.040+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:04.040+00:00] PID:2447020 CPU:0.00% RSS_KIB:120448 MEM:0.75744% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:04.143+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:04.143+00:00] PID:2447020 CPU:0.00% RSS_KIB:120448 MEM:0.75744% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:04.245+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:04.246+00:00] PID:2447020 CPU:0.00% RSS_KIB:120448 MEM:0.75744% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:04.348+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:04.348+00:00] PID:2447020 CPU:0.00% RSS_KIB:120448 MEM:0.75744% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:04.451+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:04.451+00:00] PID:2447020 CPU:0.00% RSS_KIB:120448 MEM:0.75744% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:04.553+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:04.554+00:00] PID:2447020 CPU:0.00% RSS_KIB:120448 MEM:0.75744% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:04.656+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:04.657+00:00] PID:2447020 CPU:0.00% RSS_KIB:120448 MEM:0.75744% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:04.759+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:04.760+00:00] PID:2447020 CPU:0.00% RSS_KIB:120448 MEM:0.75744% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:04.862+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:04.863+00:00] PID:2447020 CPU:0.00% RSS_KIB:120448 MEM:0.75744% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:04.965+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:04.966+00:00] PID:2447020 CPU:0.00% RSS_KIB:120448 MEM:0.75744% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:05.068+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:05.068+00:00] PID:2447020 CPU:0.00% RSS_KIB:120448 MEM:0.75744% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:05.171+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:05.171+00:00] PID:2447020 CPU:0.00% RSS_KIB:120448 MEM:0.75744% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:05.273+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:05.274+00:00] PID:2447020 CPU:0.00% RSS_KIB:120448 MEM:0.75744% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:05.376+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:05.377+00:00] PID:2447020 CPU:0.00% RSS_KIB:120448 MEM:0.75744% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:05.479+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:05.480+00:00] PID:2447020 CPU:0.00% RSS_KIB:120448 MEM:0.75744% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:05.582+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:05.582+00:00] PID:2447020 CPU:0.00% RSS_KIB:120448 MEM:0.75744% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:05.684+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:05.685+00:00] PID:2447020 CPU:0.00% RSS_KIB:120448 MEM:0.75744% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:05.787+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:05.787+00:00] PID:2447020 CPU:0.00% RSS_KIB:120448 MEM:0.75744% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:05.889+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:05.890+00:00] PID:2447020 CPU:9.76% RSS_KIB:143616 MEM:0.90314% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:05.992+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:05.992+00:00] PID:2447020 CPU:0.00% RSS_KIB:146048 MEM:0.91843% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:06.094+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:06.095+00:00] PID:2447020 CPU:0.00% RSS_KIB:146048 MEM:0.91843% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:06.197+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:06.197+00:00] PID:2447020 CPU:0.00% RSS_KIB:146048 MEM:0.91843% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:06.299+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:06.300+00:00] PID:2447020 CPU:29.24% RSS_KIB:146048 MEM:0.91843% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:06.402+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:06.402+00:00] PID:2447020 CPU:0.00% RSS_KIB:146048 MEM:0.91843% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:06.504+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:06.505+00:00] PID:2447020 CPU:0.00% RSS_KIB:146048 MEM:0.91843% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:06.607+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:06.607+00:00] PID:2447020 CPU:0.00% RSS_KIB:146048 MEM:0.91843% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:06.709+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:06.710+00:00] PID:2447020 CPU:0.00% RSS_KIB:146048 MEM:0.91843% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:06.812+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:06.812+00:00] PID:2447020 CPU:0.00% RSS_KIB:146048 MEM:0.91843% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:06.915+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:06.916+00:00] PID:2447020 CPU:0.00% RSS_KIB:146048 MEM:0.91843% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:07.018+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:07.018+00:00] PID:2447020 CPU:0.00% RSS_KIB:146048 MEM:0.91843% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:07.121+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:07.121+00:00] PID:2447020 CPU:0.00% RSS_KIB:146048 MEM:0.91843% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:07.223+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:07.224+00:00] PID:2447020 CPU:0.00% RSS_KIB:146048 MEM:0.91843% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:07.326+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:07.327+00:00] PID:2447020 CPU:0.00% RSS_KIB:146048 MEM:0.91843% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:07.429+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:07.430+00:00] PID:2447020 CPU:0.00% RSS_KIB:146048 MEM:0.91843% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:07.532+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:07.533+00:00] PID:2447020 CPU:0.00% RSS_KIB:146048 MEM:0.91843% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:07.634+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:07.635+00:00] PID:2447020 CPU:0.00% RSS_KIB:146048 MEM:0.91843% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:07.737+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:07.737+00:00] PID:2447020 CPU:0.00% RSS_KIB:146048 MEM:0.91843% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:07.839+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:07.839+00:00] PID:2447020 CPU:0.00% RSS_KIB:146048 MEM:0.91843% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:07.941+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:07.941+00:00] PID:2447020 CPU:0.00% RSS_KIB:146048 MEM:0.91843% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:08.043+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:08.043+00:00] PID:2447020 CPU:0.00% RSS_KIB:146048 MEM:0.91843% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:08.145+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:08.146+00:00] PID:2447020 CPU:0.00% RSS_KIB:146048 MEM:0.91843% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:08.247+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:08.248+00:00] PID:2447020 CPU:0.00% RSS_KIB:146048 MEM:0.91843% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:08.351+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
